자치구명,위치,Latitude,Longitude
강서구,서울특별시 강서구 마곡나루역 버스정류장(16-396),37.5764888,126.8307466
강서구,서울특별시 강서구 마곡나루역1번출구 버스정류장(16-399),37.5669339,126.8265488
강서구,서울특별시 강서구 마곡엠밸리7단지.712동 버스정류장(16-702),37.567111,126.824207
강서구,서울특별시 강서구 마곡엠밸리5단지 버스정류장(16-706),37.56546,126.816751
강서구,서울특별시 강서구 마곡엠벨리7단지앞 마을버스정류장(마곡동767-6),37.5654829,126.8245256
강서구,서울특별시 강서구 영일고등학교.강서도서관 버스정류장(16-173),37.549123,126.863419
강서구,서울특별시 강서구 아이파크아파트.백석중학교 버스정류장(16-174),37.545165,126.862167
강서구,서울특별시 강서구 등촌2동주민센터.등촌동대림아파트 버스정류장(16-175),37.541911,126.863054
강서구,서울특별시 강서구 용문사.시립화곡청소년수련관 버스정류장(16-177),37.5347946,126.860479
강서구,서울특별시 강서구 강서세무서.공항초교(16-528),37.561545,126.820808
강서구,서울특별시 강서구 강서세무서.공항초교(16-622),37.561545,126.820808
강서구,서울특별시 강서구 공항중학교.공항초등학교(중)(16-016),37.5628296,126.8154028
강서구,서울특별시 강서구 공항중학교.공항초등학교(중)(16-020),37.5628296,126.8154028
강서구,서울특별시 강서구 송정역(중)(16-014),37.5597752,126.8104583
강서구,서울특별시 강서구 송정역(중)(16-015),37.561385,126.81205
강서구,서울특별시 강서구 마곡엠밸리6.7단지.마곡중학교(16-395),37.567041,126.821475
강서구,서울특별시 강서구 마곡엠벨리4단지(16-705),37.570356,126.825209
강서구,서울특별시 강서구 까치산역2번출구(16-191),37.531565,126.846986
강서구,서울특별시 강서구 성석교회(16-181),37.5323979,126.8573156
강서구,서울특별시 강서구 서울신정초등학교(16-183),37.5327032,126.8524559
강서구,서울특별시 강서구 화곡8동주민센터.까치산시장(16-185),37.530619,126.848834
강서구,서울특별시 강서구 KT강서지사(16-186),37.5294815,126.8485665
강서구,서울특별시 강서구 화곡동유림아파트(16-189),37.530486,126.844468
강서구,서울특별시 강서구 화곡동백구사(16-193),37.5360084,126.8428447
강서구,서울특별시 강서구 화곡동대림아파트(16-195),37.533536,126.83729
강서구,서울특별시 강서구 마곡실내배드민턴장(16-273),37.5730889,126.8321234
강서구,서울특별시 강서구 마곡실내배드민턴장(16-274),37.5730889,126.8321234
강서구,서울특별시 강서구 서남물재생센터(16-275),37.5804823,126.8263719
강서구,서울특별시 강서구 서남물재생센터(16-276),37.5804823,126.8263719
강서구,서울특별시 강서구 마곡역7번출구,37.557893,126.83782
강서구,서울특별시 강서구 마곡역(중)(16-019),37.5619185,126.826919
강서구,서울특별시 강서구 발산역(중)(16-017),37.558683,126.837595
강서구,서울특별시 강서구 롯데R&D센터(16-608),37.5715212,126.8277257
강서구,서울특별시 강서구 마곡역(16-397),37.5712911,126.8369374
강서구,서울특별시 강서구 강서소방서.이마트.증미역(16256),37.557325,126.861857
강서구,서울특별시 강서구 월정로 134 황외과 앞 버스정류장,37.5313422,126.8376787
강서구,서울특별시 강서구 가로공원로 192 사거리 횡단보도,37.5361878,126.8381142
강서구,서울특별시 강서구 가로공원로 237 화곡터널입구교차로 횡단보도,37.5386284,126.8419314
강서구,서울특별시 강서구 가로공원로 215 가로공원공영주차장 횡단보도,37.5366677,126.8326072
강서구,서울특별시 강서구 허준로 50 동양고등학교 버스정류장,37.569548,126.847476
강서구,서울특별시 강서구 허준로 47 가양2단지성지아파트 버스정류장,37.5703714,126.8474442
강서구,서울특별시 강서구 허준로 76 한보구암마을아파트 버스정류장,37.568715,126.848915
강서구,서울특별시 강서구 허준로 139 강변아파트 버스정류장,37.564239,126.855583
강서구,서울특별시 강서구 허준로 175 도시개발6단지아파트 버스정류장,37.5632275,126.8595923
강서구,서울특별시 강서구 허준로 234 도시개발9단지아파트 버스정류장,37.559878,126.863064
강서구,서울특별시 강서구 양천로 628 태영송화아파트 버스정류장,37.5533122,126.866953
강서구,서울특별시 강서구 마곡중앙5로 6 마곡나루역 버스정류장,37.5669356,126.8265611
강서구,서울특별시 강서구 마곡중앙5로 6 마곡나루역 2번출구,37.5668761,126.8275758
강서구,서울특별시 강서구 공항대로 마곡역 1번출구,37.5669339,126.8265488
강서구,서울특별시 강서구 마곡중앙로 33 마곡엠밸리14단지 버스정류장,37.5619185,126.826919
강서구,"서울특별시 강서구 마곡동로 마곡일반산업단지 D30-1,2",37.5668121,126.8400436
강서구,서울특별시 강서구 마곡동로 55 사거리,37.5600974,126.832872
강서구,서울특별시 강서구 마곡동로 62 마곡사이언스타워 앞,37.5606962,126.8336086
강서구,서울특별시 강서구 마곡중앙10로 70 LG사이언스파크 E-14동,37.5626186,126.8327889
강서구,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크 ISC통합지원센터,37.5764888,126.8307466
강서구,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크 ISC통합지원센터 후면,37.5764888,126.8307466
강서구,서울특별시 강서구 양천로 108 하나은행 앞,37.57317,126.815763
강서구,서울특별시 강서구 방화대로 외발산사거리 횡단보도,37.5511804,126.8176249
강서구,서울특별시 강서구 금낭화로 135 방화역 3번출구 택시정류장,37.576744,126.81261
강서구,서울특별시 강서구 양천로 87 동부센트레빌아파트 버스정류장,37.573342,126.813841
강서구,서울특별시 강서구 송정로3길 3 공항동주민센터 버스정류장,37.5588105,126.8101528
강서구,서울특별시 강서구 공항동천주교회 버스정류장,37.5561866,126.8119901
강서구,서울특별시 강서구 양천로 112 신방화사거리 버스정류장,37.572904,126.816905
강서구,서울특별시 강서구 개화동로21길 4 방화동도시개발11단지 버스정류장,37.570795,126.804384
강서구,서울특별시 강서구 양천로27길 생태공원 버스정류장,37.583932,126.818666
강서구,서울특별시 강서구 양천로27길 서광아파트 버스정류장,37.578797,126.819608
강서구,서울특별시 강서구 양천로 서남환경공원 버스정류장,37.5756744,126.8210287
강서구,서울특별시 강서구 양천로 서남물재생센터 버스정류장,37.5804823,126.8263719
강서구,서울특별시 강서구 양천로 마곡배드민턴장 버스정류장,37.5725801,126.8297428
강서구,서울특별시 강서구 힐스테이트에코오피스텔 앞,37.5595252,126.8372531
강서구,서울특별시 강서구 등촌로 213 칼텍스주유소 앞,37.548674,126.863065
강서구,서울특별시 강서구 등촌2동주민센터 버스정류장(16-175),37.541911,126.863054
강서구,서울특별시 강서구 대일고교 버스정류장(16-176),37.5395385,126.8625872
강서구,서울특별시 강서구 등촌로 41 강서농협 앞,37.5270621,126.8638836
강서구,서울특별시 강서구 강서로 134 건널목,37.5390045,126.8425219
강서구,서울특별시 강서구 월정로 176 월정초등학교 앞,37.5342584,126.8361787
강서구,서울특별시 강서구 CJ주식회사 버스정류장(16-268),37.560296,126.802333
강서구,서울특별시 강서구 가양역 우성아파트 버스정류장(16-259),37.561715,126.853585
강서구,서울특별시 강서구 관음삼성아파트 버스정류장(16-250),37.552902,126.869451
강서구,서울특별시 강서구 염창동새마을금고 버스정류장(16-248),37.5501877,126.8737056
강서구,서울특별시 강서구 가양역 우성아파트 버스정류장(16-260),37.561715,126.853585
강서구,서울특별시 강서구 SBS공개홀 버스정류장(16-261),37.5630503,126.8501181
강서구,서울특별시 강서구 마곡수명산파크3단지 버스정류장(16-879),37.55336,126.825872
강서구,서울특별시 강서구 서울디지털대학교 버스정류장(16-007),37.554727,126.855876
강서구,서울특별시 강서구 강서면허시험장 버스정류장(16-849),37.5501788,126.8218236
강서구,서울특별시 강서구 외발산신광명마을 버스정류장(16-152),37.5460009,126.8211176
강서구,서울특별시 강서구 수명산파크7단지 버스정류장(16-416),37.549078,126.822001
강서구,서울특별시 강서구 마곡엠밸리 15단지 버스정류장(16-428),37.5574369,126.8267598
강서구,서울특별시 강서구 마곡수명산파트4단지 횡단보도,37.5512027,126.8232041
강서구,서울특별시 강서구 공항삼거리 횡단보도,37.5557093,126.8113936
강서구,서울특별시 강서구 공항중학교 버스정류장(16-308),37.5628296,126.8154028
강서구,서울특별시 강서구 개화2치안센터 버스정류장(16-168),37.5793356,126.7999032
강서구,서울특별시 강서구 강서공고 버스정류장(16-303),37.575522,126.816524
강서구,서울특별시 강서구 공항중학교 버스정류장(16-115),37.5628296,126.8154028
강서구,서울특별시 강서구 KBS스포츠월드 버스정류장(16-009),37.5566101,126.8483497
강서구,서울특별시 구로구 경인로 662(현대백화점 앞),37.5084321,126.8887332
구로구,서울특별시 구로구 신도림로11길 38(세븐일레븐 앞),37.5051795,126.8838416
구로구,서울특별시 구로구 경인로 619(새마을식당 앞),37.5067193,126.8846127
구로구,서울특별시 구로구 신도림동 330-6(자율방범초소 앞),37.5109196,126.8897629
구로구,서울특별시 구로구 신도림로 16(대림1∙2차아파트 503동 앞),37.5057794,126.880714
구로구,"서울특별시 구로구 신도림로 2
(파리바게트 앞)",37.5055095,126.8772572
구로구,"서울특별시 구로구 경인로67길 23
(푸르지오2차아파트 상가 앞)",37.5104893,126.8894187
구로구,"서울특별시 구로구 신도림로 78
(신도림중학교 앞)",37.5104289,126.8853135
구로구,"서울특별시 구로구 신도림로 87
(동아1차아파트 102동 앞)",37.5108733,126.8834248
구로구,"서울특별시 구로구 신도림로 67
(도야미리식당 앞)",37.5098672,126.8820283
구로구,"서울특별시 구로구 신도림로 32
(대림5차아파트 702동 앞)",37.50757,126.8797545
구로구,"서울특별시 구로구 신도림동 329-2
(아이파크아파트 맞은편)",37.5112923,126.8881391
구로구,"서울특별시 구로구 신도림로 11
(대림3차아파트 603동 앞)",37.50691,126.878537
구로구,"서울특별시 구로구 경인로 624
(라마다호텔 앞)",37.5064312,126.885321
구로구,"서울특별시 구로구 신도림동 437-8
(우리은행 앞)",37.5063738,126.8833971
구로구,"서울특별시 구로구 신도림동 646-1
(대림4차아파트 놀이터 앞)",37.509591,126.8859348
구로구,"서울특별시 구로구 신도림동 385-3
(대림7차아파트 806동 앞)",37.5084845,126.8823977
구로구,"서울특별시 구로구 신도림동 383-16
(넥센타이어 앞)",37.5083616,126.8843118
구로구,서울특별시 구로구 버스전용차로-17001,37.4954031,126.887369
구로구,서울특별시 구로구 버스전용차로-17002,37.4954031,126.887369
구로구,서울특별시 구로구 버스전용차로-17003,37.4954031,126.887369
구로구,서울특별시 구로구 버스전용차로-17004,37.4954031,126.887369
구로구,서울특별시 구로구 푸르지오상가앞,37.5075955,126.8581173
구로구,서울특별시 구로구 신도림로691,37.5085751,126.8814279
구로구,서울특별시 구로구 신도림로19길7,37.5111606,126.8844556
구로구,서울특별시 구로구 경인로63길21,37.5089027,126.8836975
구로구,서울특별시 구로구 구로로4길 46(연애인아파트입구),37.4924865,126.877037
구로구,서울특별시 구로구 구로로4길 49,37.4926529,126.8757601
구로구,서울특별시 구로구 구로로4길 57,37.492999,126.8757753
구로구,서울특별시 구로구 구로중앙로 135-6,37.4998914,126.8828375
구로구,서울특별시 구로구 구로동로 141,37.4912729,126.8833142
구로구,서울특별시 구로구 가마산로 245(정문),37.4954708,126.8876994
구로구,서울특별시 구로구 가마산로 245(후문),37.4954708,126.8876994
구로구,서울특별시 구로구 가마산로 235,37.4947449,126.8865872
구로구,서울특별시 구로구 가마산로 250,37.4947879,126.8886651
구로구,서울특별시 구로구 구로동로 135,37.4906074,126.883634
구로구,서울특별시 구로구 가마산로 206,37.4929993,126.8839761
구로구,서울특별시 구로구 구로동로 159,37.4927179,126.8831909
구로구,서울특별시 구로구 경인로 565,37.5035892,126.879696
구로구,서울특별시 구로구 경인로 557,37.5030698,126.8789856
구로구,서울특별시 구로구 경인로 518,37.4994214,126.8754664
구로구,서울특별시 구로구 구로동로 179,37.4944182,126.882521
구로구,서울특별시 구로구 구로동로 203,37.4966755,126.8822601
구로구,서울특별시 구로구 구로동 490(버스),37.5007631,126.8903352
구로구,서울특별시 구로구 구로동로 174,37.4941543,126.8833923
구로구,서울특별시 구로구 가마산로 180-2,37.4916408,126.8822899
구로구,서울특별시 구로구 가마산로 222,37.493456,126.8857763
구로구,서울특별시 구로구 가마산로 9길 4-4,37.4914895,126.8816374
구로구,서울특별시 구로구 벚꽃로 484,37.4973069,126.8801438
구로구,서울특별시 구로구 구로동로 125-1,37.489785,126.8840431
구로구,서울특별시 구로구 구로동로 107,37.4881,126.884516
구로구,서울특별시 구로구 가마산로203,37.493344,126.8837402
구로구,서울특별시 구로구 버스전용차로-17005,37.4954031,126.887369
구로구,서울특별시 구로구 버스전용차로-17006,37.4954031,126.887369
구로구,서울특별시 구로구 가마산로250,37.4947879,126.8886651
구로구,서울특별시 구로구 가마산로242,37.494317,126.8876532
구로구,서울특별시 구로구 구로동로238-1,37.4997947,126.8826151
구로구,서울특별시 구로구 구로동로153,37.4923218,126.8834185
구로구,서울특별시 구로구 가마산로218,37.4922173,126.8849478
구로구,서울특별시 구로구 구로동로173,37.4938964,126.8828952
구로구,서울특별시 구로구 구로동로216,37.497805,126.8826967
구로구,서울특별시 구로구 구로구청,37.4954703,126.8876391
구로구,서울특별시 구로구 구로동로 153,37.4923218,126.8834185
구로구,서울특별시 구로구 구로동로 219,37.4980913,126.8821926
구로구,서울특별시 구로구 가마산로 205,37.4934248,126.8840975
구로구,서울특별시 구로구 디지털로 273,37.4839163,126.8940805
구로구,서울특별시 구로구 도림천로 376,37.4913935,126.895083
구로구,서울특별시 구로구 도림천로 448,37.4856498,126.8990889
구로구,서울특별시 구로구 디지털로32나길 51,37.4848624,126.9005444
구로구,서울특별시 구로구 디지털로32나길 38,37.4844951,126.9011683
구로구,서울특별시 구로구 시흥대로 571,37.4839324,126.9017973
구로구,서울특별시 구로구 시흥대로 563,37.4833531,126.9014123
구로구,서울특별시 구로구 시흥대로 557,37.4829405,126.901035
구로구,서울특별시 구로구 디지털로32길 79,37.4834102,126.8997098
구로구,서울특별시 구로구 디지털로 55,37.4870231,126.8932322
구로구,서울특별시 구로구 디지털로 292,37.4846486,126.8958823
구로구,서울특별시 구로구 디지털로26길 5,37.4815733,126.8934683
구로구,서울특별시 구로구 디지털로 319,37.4883204,126.8960849
구로구,서울특별시 구로구 디지털로32길 55,37.4839471,126.8983439
구로구,서울특별시 구로구 디지털로31길 109,37.4862522,126.8921456
구로구,서울특별시 구로구 디지털로27길 124,37.4849383,126.8873875
구로구,서울특별시 구로구 디지털로27길 120-1,37.4849114,126.8874964
구로구,서울특별시 구로구 도림로 6,37.485079,126.8884071
구로구,서울특별시 구로구 시흥래로571,37.4839324,126.9017973
구로구,서울특별시 구로구 디지털로32길55,37.4839471,126.8983439
구로구,서울특별시 구로구 도림로6,37.485079,126.8884071
구로구,서울특별시 구로구 가마산로268,37.4954949,126.8902571
구로구,서울특별시 구로구 가마산로282,37.496379,126.8916237
구로구,서울특별시 구로구 가마산로286,37.4965817,126.8921929
구로구,서울특별시 구로구 구로동로84,37.4862267,126.885661
구로구,서울특별시 구로구 구로동로96-1,37.4872673,126.8851672
구로구,서울특별시 구로구 구로동로108,37.4882079,126.8848683
구로구,서울특별시 구로구 구로동로124,37.4895913,126.8845232
구로구,서울특별시 구로구 구로동로126-2,37.4898962,126.884556
구로구,서울특별시 구로구 구로중앙로12,37.4929222,126.892224
구로구,서울특별시 구로구 구로중앙로17,37.4915514,126.8915446
구로구,서울특별시 구로구 구로중앙로48,37.4946496,126.8909153
구로구,서울특별시 구로구 구로중앙로60,37.4951149,126.8894202
구로구,서울특별시 구로구 대림역1번출구,37.4910839,126.8935757
구로구,서울특별시 구로구 도림로5,37.4851848,126.8862949
구로구,서울특별시 구로구 도림로11,37.4857977,126.8867969
구로구,서울특별시 구로구 도림로17,37.4861624,126.8871466
구로구,서울특별시 구로구 도림로39,37.4877271,126.8885413
구로구,서울특별시 구로구 도림로63,37.4892277,126.8906936
구로구,서울특별시 구로구 도림로65,37.4893464,126.8908614
구로구,서울특별시 구로구 도림로83,37.4902963,126.8924135
구로구,서울특별시 구로구 도림천로344,37.4940221,126.8938625
구로구,서울특별시 구로구 도림천로352,37.493394,126.8942303
구로구,서울특별시 구로구 도림로 83,37.4902963,126.8924135
구로구,서울특별시 구로구 구로중앙로28길66,37.500076,126.8893241
구로구,서울특별시 구로구 새말로94,37.5054168,126.8905151
구로구,서울특별시 구로구 구로중앙로 68(버스),37.4957811,126.8887906
구로구,서울특별시 구로구 구로중앙로152(횡단보도),37.5012056,126.8827953
구로구,서울특별시 구로구 구로중앙로152(버스),37.5012056,126.8827953
구로구,서울특별시 구로구 가마산로283,37.4968668,126.8913745
구로구,서울특별시 구로구 새말로81(버스),,
구로구,서울특별시 구로구 가마산로27길45,37.4984981,126.8896924
구로구,서울특별시 구로구 공원로27,37.4993727,126.8909981
구로구,서울특별시 구로구 공원로51,37.501553,126.8891586
구로구,서울특별시 구로구 공원로6길,37.5010673,126.8915476
구로구,서울특별시 구로구 공원로54,37.5025033,126.8901794
구로구,서울특별시 구로구 신도림역2번(택시),37.5099047,126.8778099
구로구,서울특별시 구로구 새말로117-6(횡단보도),37.5086867,126.8909033
구로구,서울특별시 구로구 신도림역2번(신호등),37.5083178,126.8866469
구로구,서울특별시 구로구 신도림역2번(자전거),37.5062368,126.8847002
구로구,서울특별시 구로구 신도림역2번(환승),37.50755,126.891908
구로구,서울특별시 구로구 경인로572,37.5032462,126.8810549
구로구,서울특별시 구로구 구로중앙로 68,37.4957811,126.8887906
구로구,서울특별시 구로구 구로중앙로28길 65,37.5004144,126.8888995
구로구,서울특별시 구로구 구로중앙로28길 108,37.4995852,126.8872629
구로구,서울특별시 구로구 구로동514-2,37.4984561,126.8863727
구로구,서울특별시 구로구 구로동3-64,37.5072381,126.8928509
구로구,서울특별시 구로구 남부순환로105길198,37.4840494,126.8840843
구로구,서울특별시 구로구 남부순환로105길224,37.4848984,126.8828664
구로구,서울특별시 구로구 구로동로14,37.4829346,126.8872227
구로구,서울특별시 구로구 구로동로2,37.4820007,126.8873655
구로구,서울특별시 구로구 남부순환로105길134,37.482126,126.886701
구로구,서울특별시 구로구 남부순환로105길42,37.4795077,126.890359
구로구,서울특별시 구로구 디지털로27길83,37.4841588,126.8893868
구로구,서울특별시 구로구 디지털로27길 135,37.4848127,126.8865877
구로구,서울특별시 구로구 남부순환로1295,37.4790848,126.8948335
구로구,서울특별시 구로구 남부순환로105길52,37.4796246,126.8898519
구로구,서울특별시 구로구 남부순환로105길58,37.4797665,126.8895106
구로구,서울특별시 구로구 디지털로219,37.4799868,126.8902355
구로구,서울특별시 구로구 디지털로228,37.4802506,126.8912627
구로구,서울특별시 구로구 디지털로27길45,37.4835846,126.8913751
구로구,서울특별시 구로구 구로동로34,37.4845972,126.8865637
구로구,서울특별시 구로구 구로동로31,37.4843979,126.8859731
구로구,서울특별시 구로구 구로동로27,37.4840138,126.8862309
구로구,서울특별시 구로구 구로동로13,37.487154,126.8835325
구로구,서울특별시 구로구 구로동로5,37.4842092,126.8850188
구로구,서울특별시 구로구 디지털로230-1,37.4803612,126.8914352
구로구,서울특별시 구로구 디지털로229-3,37.4806357,126.8911123
구로구,서울특별시 구로구 남부순환로1275,37.4791232,126.8925886
구로구,서울특별시 구로구 디지털로221,37.4801693,126.8905675
구로구,서울특별시 구로구 445,37.4954031,126.887369
구로구,서울특별시 구로구 403,37.4954031,126.887369
구로구,서울특별시 구로구 47길 23,37.502084,126.8650633
구로구,서울특별시 구로구 61,37.5056337,126.8744876
구로구,서울특별시 구로구 331,37.4954031,126.887369
구로구,서울특별시 구로구 26,37.4814128,126.8960861
구로구,서울특별시 구로구 37,37.5039394,126.850475
구로구,서울특별시 구로구 76,37.4965354,126.8802148
구로구,서울특별시 구로구 6길 5-15,37.5014697,126.8638173
구로구,서울특별시 구로구 버스전용차로-17007,37.4954031,126.887369
구로구,서울특별시 구로구 버스전용차로-17008,37.4954031,126.887369
구로구,서울특별시 구로구 버스전용차로-17009,37.4954031,126.887369
구로구,서울특별시 구로구 경인로 433,37.4996559,126.8670035
구로구,서울특별시 구로구 경인로43길 9,37.4968896,126.8622096
구로구,서울특별시 구로구 경서로 47,37.5014392,126.8585012
구로구,서울특별시 구로구 중앙로109,37.5070541,126.8594992
구로구,서울특별시 구로구 고척로142-1,37.5026074,126.8498258
구로구,서울특별시 구로구 고척로212,37.5052678,126.8570212
구로구,서울특별시 구로구 경인로33길75,37.5011558,126.8507471
구로구,서울특별시 구로구 고척로229,37.5062366,126.8584372
구로구,서울특별시 구로구 고척로 238,37.5061248,126.8593652
구로구,서울특별시 구로구 고척로189,37.5046189,126.8543155
구로구,서울특별시 구로구 고척로238,37.5061248,126.8593652
구로구,서울특별시 구로구 고척로153,37.5032833,126.8507575
구로구,서울특별시 구로구 고척로196,37.5045242,126.855137
구로구,서울특별시 구로구 고척로222,37.5055084,126.8577696
구로구,서울특별시 구로구 경인로33길 51,37.5001669,126.8510677
구로구,서울특별시 구로구 고척로34,37.4945299,126.8491062
구로구,서울특별시 구로구 개봉로 125,37.4968546,126.856161
구로구,서울특별시 구로구 개봉로23가길 30,37.4950238,126.8580402
구로구,서울특별시 구로구 고척로126,37.5019237,126.8479012
구로구,서울특별시 구로구 경인로313,37.4974611,126.8551532
구로구,서울특별시 구로구 경인로 383,37.4984887,126.8601539
구로구,서울특별시 구로구 경인로281,37.4984568,126.8518154
구로구,서울특별시 구로구 경인로31길 68,37.5002103,126.8491399
구로구,서울특별시 구로구 개봉역,37.4888722,126.8557494
구로구,서울특별시 구로구 고척로 101,37.5012146,126.8452238
구로구,서울특별시 구로구 고척로 102,37.5009991,126.845485
구로구,서울특별시 구로구 고척로 85,37.5009294,126.8436121
구로구,서울특별시 구로구 개봉로 63,37.4913419,126.8556774
구로구,서울특별시 구로구 개봉로67,37.4916972,126.8556189
구로구,서울특별시 구로구 개봉로 20길 30,37.4933424,126.8564453
구로구,"서울특별시 구로구 남부순환로 95길 16
(삼호아파트 102동 앞)",37.4942723,126.8574704
구로구,"서울특별시 구로구 남부순환로 95길 30
(림괄아파트 2동앞)",37.4938194,126.8597887
구로구,서울특별시 구로구 개봉로20길 54,37.4933988,126.8573378
구로구,서울특별시 구로구 개봉로 20길 74,37.4932487,126.8584065
구로구,서울특별시 구로구 남부순환료95길34,37.4940934,126.8564893
구로구,서울특별시 구로구 개봉로19길39,37.4935092,126.8558027
구로구,서울특별시 구로구 개봉로 60,37.49108,126.8562706
구로구,서울특별시 구로구 개봉로9,37.486498,126.8561607
구로구,서울특별시 구로구 개봉로33,37.4885292,126.8559951
구로구,서울특별시 구로구 개봉로38,37.4889476,126.8564026
구로구,서울특별시 구로구 개봉로12,37.4885433,126.8573352
구로구,서울특별시 구로구 개봉로10,37.4876591,126.8575944
구로구,서울특별시 구로구 개봉로22,37.4874659,126.8565473
구로구,서울특별시 구로구 개봉로 34,37.488566,126.8564503
구로구,서울특별시 구로구 경인로 213-1,37.4966112,126.8445822
구로구,서울특별시 구로구 경인로 211,37.4964738,126.8441614
구로구,서울특별시 구로구 경인로 203,37.4960336,126.8433777
구로구,서울특별시 구로구 경인로 193,37.4957517,126.8425667
구로구,서울특별시 구로구 고척로 6-1,37.4953883,126.8408783
구로구,서울특별시 구로구 경인로 161,37.4943979,126.8393997
구로구,서울특별시 구로구 경인로 176-4,37.4944326,126.8407302
구로구,서울특별시 구로구 경인로 196,37.4953416,126.8429191
구로구,서울특별시 구로구 경인로20길 1,37.4957246,126.8437478
구로구,서울특별시 구로구 경인로 201,37.4960141,126.8432254
구로구,서울특별시 구로구 경인로 220,37.4963976,126.8454066
구로구,서울특별시 구로구 경인로 228,37.4967862,126.8461696
구로구,서울특별시 구로구 경인로 240,37.4973234,126.8473827
구로구,"서울특별시 구로구 천왕동 277-6(천왕이펜하우스 3,4단지 버스정류장)",37.4792388,126.8394251
구로구,서울특별시 구로구 천왕동275(천왕이펜하우스 6단지 버스정류장),37.479225,126.840758
구로구,서울특별시 구로구 천왕동 12-31(버스정류장,37.5552915,126.9726675
구로구,서울특별시 구로구 오류동 174-6(천왕역 4번출구 횡단보도),37.4866807,126.8386801
구로구,서울특별시 구로구 오류동 171-11(오류2동주민센터 맞은편),37.4887641,126.8394852
구로구,서울특별시 구로구 오류로66(새마을금고 정류장),37.4890972,126.8330414
구로구,서울특별시 구로구 오류로86(소공원),37.4924193,126.8409626
구로구,서울특별시 구로구 오류동 181(이펜하우스1단지 앞 횡단보도),37.4859588,126.8373189
구로구,서울특별시 구로구 오류동 353-4(이펜하우스 2단지 정류장 근처 횡단보도),37.485641,126.838002
구로구,서울특별시 구로구 천왕동 12-39(연지타운2단지 버스정류장),37.4837252,126.8413333
구로구,서울특별시 구로구 오류동 108-74(성공회대학교유한공고앞 버스정류장),37.489396,126.825053
구로구,서울특별시 구로구 항동11-2,37.4847419,126.8230409
구로구,서울특별시 구로구 천왕로 10,37.4882836,126.8387891
구로구,서울특별시 구로구 천왕로 12-39,37.4954031,126.887369
구로구,서울특별시 구로구 오류동 174-6,37.4868662,126.8388469
구로구,서울특별시 구로구 항동112-3,37.4793223,126.8219749
구로구,서울특별시 구로구 연동로 178,37.4767306,126.8239286
구로구,서울특별시 구로구 오류동 산 42-43,37.4856934,126.8306628
구로구,서울특별시 구로구 오리로15길 32,37.4938646,126.8314537
구로구,"서울특별시 구로구 오리로1265, 우신빌라 4동앞 도로",37.4946798,126.8295971
구로구,서울특별시 구로구 오리로 1291,37.4966846,126.8292452
구로구,서울특별시 구로구 오리로 1314,37.498625,126.8293823
구로구,서울특별시 구로구 오리로 1307,37.4980002,126.8288922
구로구,서울특별시 구로구 궁동 199-26,37.4933405,126.8358687
구로구,서울특별시 구로구 부일로 973-9 건너편,37.4935098,126.8352124
구로구,서울특별시 구로구 부일로 957 건너편,37.4934413,126.8336643
구로구,서울특별시 구로구 부일로 949,37.4933032,126.8304578
구로구,서울특별시 구로구 부일로9길 133앞,37.4968568,126.8221836
구로구,서울특별시 구로구 온수동 119-4,37.4925296,126.8235022
구로구,서울특별시 구로구 온수역 6번출구 옆,37.49191,126.82436
구로구,서울특별시 구로구 경인로 21,37.4896861,126.8247861
구로구,서울특별시 구로구 오리로1286,37.4962405,126.8299895
구로구,서울특별시 구로구 오리로1293,37.4968409,126.8291953
구로구,서울특별시 구로구 부일로878-1,37.4933032,126.8304578
구로구,서울특별시 금천구 금하로 613(시흥동 122-4),37.4545237,126.8994233
금천구,서울특별시 금천구 금하로 668(시흥동 893),37.4525867,126.9043003
금천구,서울특별시 금천구 금하로 716(시흥동 912),37.4506386,126.9092643
금천구,서울특별시 금천구 금하로 737,37.4505403,126.9119918
금천구,서울특별시 금천구 금하로 793(벽산5단지),37.4480497,126.9183272
금천구,서울특별시 금천구 호암로(호압사입구),37.4525146,126.9255524
금천구,서울특별시 금천구 호암로(호압사입구 건너편),37.451697,126.920558
금천구,서울특별시 금천구 호암로(벽산아파트 103동),37.4530051,126.9241788
금천구,서울특별시 금천구 금하로(벽산아파트 101동),37.4520061,126.918124
금천구,서울특별시 금천구 금하로(벽산아파트 111동),37.4520061,126.918124
금천구,서울특별시 금천구 시흥대로73길 70(금천구청),37.4567667,126.8954005
금천구,서울특별시 금천구 시흥대로73길 72,37.4561245,126.8963409
금천구,서울특별시 금천구 시흥대로 265(시흥동 108-76),37.4573719,126.8990346
금천구,서울특별시 금천구 시흥대로 235(시흥동 999-47),37.4547623,126.90009
금천구,서울특별시 금천구 시흥대로 231(시흥동 994-3),37.4542478,126.9002739
금천구,서울특별시 금천구 시흥대로 215,37.4528969,126.9008362
금천구,서울특별시 금천구 시흥대로 73(시흥동 983-13),37.4405439,126.9025176
금천구,서울특별시 금천구 시흥대로 10(시흥동 967-1),37.4350294,126.9034829
금천구,서울특별시 금천구 시흥대로 46(시흥동 967),37.4364802,126.9039815
금천구,서울특별시 금천구 시흥대로 98-1(시흥동 940-8),37.442823,126.9040167
금천구,서울특별시 금천구 시흥대로 154(시흥동 936-4),37.447627,126.9036819
