공원명,공원주소,관리부서,시도,위치,자치구명,자치구명 (자치구별 데이터.Csv),지역,1인당 배출량,Latitude,Longitude,X좌표(Wgs84),Y좌표(Wgs84),가로쓰레기통 개수,공원 개수,기간,기타,매립,면적,면적 (자치구별 데이터.Csv),면적당 배출량,미세먼지(㎍/㎥),배출량(C),소각,아황산가스(Ppm),오존(Ppm),이산화질소(Ppm),인구,일산화탄소(Ppm),재활용,초미세먼지(㎍/㎥)
초안산생태공원,서울특별시 도봉구 창동 산24,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 국민은행 우측,도봉구,도봉구,도봉구,0.002400851,37.6494146,127.0355727,127.0405382,37.6479483,235,6,2020,42.8,60.4,22113,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 고척로142-1,구로구,구로구,구로구,0.003034793,37.5026074,126.8498258,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
초안산생태공원,서울특별시 도봉구 창동 산24,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 쌍문역 1번 출구,도봉구,도봉구,도봉구,0.002400851,37.6470981,127.0374389,127.0405382,37.6479483,235,6,2020,42.8,60.4,22113,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 고척로212,구로구,구로구,구로구,0.003034793,37.5052678,126.8570212,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
서울창포원,서울특별시 도봉구 마들로 916(서울창포원),중부공원녹지사업소 서울창포원,서울특별시,서울특별시 도봉구 도봉산역 1번 출구,도봉구,도봉구,도봉구,0.002400851,37.689596,127.0461945,127.047938,37.689585,235,6,2020,42.8,60.4,51470,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
솔밭근린공원,서울특별시 강북구 우이동 80번지 일대,강북구청 푸른도시과,서울특별시,서울특별시 도봉구 덕성여대 입구,도봉구,도봉구,강북구,0.002400851,37.651232,127.013028,127.0116241,37.652331,235,6,2020,42.8,60.4,34955,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 경인로33길75,구로구,구로구,구로구,0.003034793,37.5011558,126.8507471,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
초안산생태공원,서울특별시 도봉구 창동 산24,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 창동역 2번출구,도봉구,도봉구,도봉구,0.002400851,37.6470981,127.0374389,127.0405382,37.6479483,235,6,2020,42.8,60.4,22113,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 고척로189,구로구,구로구,구로구,0.003034793,37.5046189,126.8543155,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
솔밭근린공원,서울특별시 강북구 우이동 80번지 일대,강북구청 푸른도시과,서울특별시,서울특별시 도봉구 덕성여대 후문앞,도봉구,도봉구,강북구,0.002400851,37.652627,127.017146,127.0116241,37.652331,235,6,2020,42.8,60.4,34955,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 고척로153,구로구,구로구,구로구,0.003034793,37.5032833,126.8507575,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
쌍문근린공원,서울특별시 도봉구 쌍문동 산80,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 꽃동네 3번 종점,도봉구,도봉구,도봉구,0.002400851,37.652887,127.022435,127.0271316,37.6531456,235,6,2020,42.8,60.4,328018,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 고척로196,구로구,구로구,구로구,0.003034793,37.5045242,126.855137,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
쌍문근린공원,서울특별시 도봉구 쌍문동 산80,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 e편한 세상아파트 앞,도봉구,도봉구,도봉구,0.002400851,37.649831,127.0272124,127.0271316,37.6531456,235,6,2020,42.8,60.4,328018,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
쌍문근린공원,서울특별시 도봉구 쌍문동 산80,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 선덕고등학교 앞,도봉구,도봉구,도봉구,0.002400851,37.6544953,127.026558,127.0271316,37.6531456,235,6,2020,42.8,60.4,328018,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 발바닥공원 앞,도봉구,도봉구,도봉구,0.002400851,37.6596508,127.0296291,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 삼익세라믹 109동 앞,도봉구,도봉구,도봉구,0.002400851,37.6572028,127.0351948,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 경인로33길 51,구로구,구로구,구로구,0.003034793,37.5001669,126.8510677,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 삼익세라믹 103동 앞,도봉구,도봉구,도봉구,0.002400851,37.6572028,127.0351948,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 창경초등학교,도봉구,도봉구,도봉구,0.002400851,37.6565009,127.0349582,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,서울특별시,서울특별시 구로구 고척로126,구로구,구로구,구로구,0.003034793,37.5019237,126.8479012,126.8521495,37.5042944,325,3,2020,0.6,84.5,108120,20.12,66.27236581,37,1333.4,136.9,0.003,0.028,0.023,439371,0.3,1111.4,20
초안산생태공원,서울특별시 도봉구 창동 산24,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 H.S빌딩 앞,도봉구,도봉구,도봉구,0.002400851,37.6495911,127.0357658,127.0405382,37.6479483,235,6,2020,42.8,60.4,22113,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
쌍문근린공원,서울특별시 도봉구 쌍문동 산80,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 쌍문4동 주민센터 앞,도봉구,도봉구,도봉구,0.002400851,37.6564134,127.02838,127.0271316,37.6531456,235,6,2020,42.8,60.4,328018,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 쌍문4동 주민센터 앞,도봉구,도봉구,도봉구,0.002400851,37.6564134,127.02838,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 금호아파트 상가 앞,도봉구,도봉구,도봉구,0.002400851,37.6627739,127.0281008,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
금천폭포근린공원,서울특별시 금천구 시흥대로38길 61(시흥동 937-2),금천구 공원녹지과,서울특별시,서울특별시 금천구 시흥대로 98-1(시흥동 940-8),금천구,금천구,금천구,0.007691605,37.442823,126.9040167,126.9040127,37.4468663,139,4,2020,1.1,133.6,4835,13.02,148.7634409,35,1936.9,3.7,0.003,0.022,0.025,251820,0.5,1798.5,22
쌍문근린공원,서울특별시 도봉구 쌍문동 산80,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 선덕고 사거리,도봉구,도봉구,도봉구,0.002400851,37.6544953,127.026558,127.0271316,37.6531456,235,6,2020,42.8,60.4,328018,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 강북 성복교회 앞,도봉구,도봉구,도봉구,0.002400851,37.6615466,127.0369262,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
금천폭포근린공원,서울특별시 금천구 시흥대로38길 61(시흥동 937-2),금천구 공원녹지과,서울특별시,서울특별시 금천구 시흥대로 154(시흥동 936-4),금천구,금천구,금천구,0.007691605,37.447627,126.9036819,126.9040127,37.4468663,139,4,2020,1.1,133.6,4835,13.02,148.7634409,35,1936.9,3.7,0.003,0.022,0.025,251820,0.5,1798.5,22
서울창포원,서울특별시 도봉구 마들로 916(서울창포원),중부공원녹지사업소 서울창포원,서울특별시,서울특별시 도봉구 사계공원 봄,도봉구,도봉구,도봉구,0.002400851,37.6893333,127.0481194,127.047938,37.689585,235,6,2020,42.8,60.4,51470,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 방학2동 어린이집 앞,도봉구,도봉구,도봉구,0.002400851,37.6624685,127.0320449,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
만수천공원(관악산),서울특별시 금천구 독산동 산8 일대,금천구 공원녹지과,서울특별시,서울특별시 금천구 문성로 48,금천구,금천구,금천구,0.007691605,37.4766066,126.9089571,126.9090028,37.4734274,139,4,2020,1.1,133.6,19650,13.02,148.7634409,35,1936.9,3.7,0.003,0.022,0.025,251820,0.5,1798.5,22
만수천공원(관악산),서울특별시 금천구 독산동 산8 일대,금천구 공원녹지과,서울특별시,서울특별시 금천구 문성로 36,금천구,금천구,금천구,0.007691605,37.4765263,126.9075801,126.9090028,37.4734274,139,4,2020,1.1,133.6,19650,13.02,148.7634409,35,1936.9,3.7,0.003,0.022,0.025,251820,0.5,1798.5,22
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 방학3동 주민센터 맞은편,도봉구,도봉구,도봉구,0.002400851,37.6592049,127.0279151,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
금천폭포근린공원,서울특별시 금천구 시흥대로38길 61(시흥동 937-2),금천구 공원녹지과,서울특별시,서울특별시 금천구 독산로 42,금천구,금천구,금천구,0.007691605,37.4509834,126.9061162,126.9040127,37.4468663,139,4,2020,1.1,133.6,4835,13.02,148.7634409,35,1936.9,3.7,0.003,0.022,0.025,251820,0.5,1798.5,22
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 방학3동 주민센터 앞,도봉구,도봉구,도봉구,0.002400851,37.6592049,127.0279151,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
중마루근린공원,서울특별시 영등포구 영등포동2가 222,영등포구청 푸른도시과,서울특별시,서울특별시 영등포구 영등포시장 버스정류장(19-120),영등포구,영등포구,영등포구,0.006374537,37.519497,126.906403,126.9112668,37.519832,183,5,2020,6.6,63.7,6456,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 신동아 1차 11동 앞,도봉구,도봉구,도봉구,0.002400851,37.6601631,127.0278509,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
발바닥공원,서울특별시 도봉구 시루봉로6길 33,공원녹지과,서울특별시,서울특별시 도봉구 신동아타워 앞,도봉구,도봉구,도봉구,0.002400851,37.6621699,127.0287936,127.031982,37.6597135,235,6,2020,42.8,60.4,7000,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
중마루근린공원,서울특별시 영등포구 영등포동2가 222,영등포구청 푸른도시과,서울특별시,서울특별시 영등포구 가족호텔 신축현장 앞,영등포구,영등포구,영등포구,0.006374537,37.5173612,126.9089396,126.9112668,37.519832,183,5,2020,6.6,63.7,6456,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 주공4단지 408동 앞,도봉구,도봉구,도봉구,0.002400851,37.6452764,127.0474327,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
월천근린공원,서울특별시 도봉구 창동 28번지,공원녹지과,서울특별시,서울특별시 도봉구 주공4단지 408동 앞,도봉구,도봉구,도봉구,0.002400851,37.6452764,127.0474327,127.0509895,37.6473889,235,6,2020,42.8,60.4,10712,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
영등포근린공원,서울특별시 영등포구 신길로 275,영등포구청 푸른도시과,서울특별시,서울특별시 영등포구 가족호텔 신축현장 앞,영등포구,영등포구,영등포구,0.006374537,37.5173612,126.9089396,126.910662,37.515423,183,5,2020,6.6,63.7,61544,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 창1동 주민센터 앞,도봉구,도봉구,도봉구,0.002400851,37.6483315,127.0437663,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
초안산생태공원,서울특별시 도봉구 창동 산24,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 창1동 주민센터 앞,도봉구,도봉구,도봉구,0.002400851,37.6483315,127.0437663,127.0405382,37.6479483,235,6,2020,42.8,60.4,22113,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
여의도근린공원,서울특별시 영등포구 여의공원로 68 (여의도동),서부공원녹지사업소 여의도공원관리사무소,서울특별시,서울특별시 영등포구 올리브 영 앞,영등포구,영등포구,영등포구,0.006374537,37.5296307,126.9205766,126.922377,37.526129,183,5,2020,6.6,63.7,229539,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 등기소 맞은편,도봉구,도봉구,도봉구,0.002400851,37.6516203,127.044418,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 이마트교차로,도봉구,도봉구,도봉구,0.002400851,37.6516667,127.0469444,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
노량진공원,서울특별시 동작구 여의대방로 15-45(여의대방로36길 71),동작구청 공원녹지과,서울특별시,서울특별시 영등포구 공군회관 앞 정류장(19-225),영등포구,영등포구,동작구,0.006374537,37.510037,126.924141,126.928607,37.510234,183,5,2020,6.6,63.7,416031,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 창일초교 앞,도봉구,도봉구,도봉구,0.002400851,37.6472481,127.0476562,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
노량진공원,서울특별시 동작구 여의대방로 15-45(여의대방로36길 71),동작구청 공원녹지과,서울특별시,서울특별시 영등포구 대방역 버스정류장(ID 19-307),영등포구,영등포구,동작구,0.006374537,37.5125541,126.9263706,126.928607,37.510234,183,5,2020,6.6,63.7,416031,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
월천근린공원,서울특별시 도봉구 창동 28번지,공원녹지과,서울특별시,서울특별시 도봉구 창일초교 앞,도봉구,도봉구,도봉구,0.002400851,37.6472481,127.0476562,127.0509895,37.6473889,235,6,2020,42.8,60.4,10712,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
자매근린공원,서울특별시 영등포구 의사당대로 166 (우) 07324,영등포구청 푸른도시과,서울특별시,서울특별시 영등포구 KBS 별관 앞 버스정류장(19-150),영등포구,영등포구,영등포구,0.006374537,37.5185147,126.9296448,126.9302895,37.5177329,183,5,2020,6.6,63.7,16500,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
초안산생태공원,서울특별시 도봉구 창동 산24,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 창동고등학교 앞,도봉구,도봉구,도봉구,0.002400851,37.6509764,127.0383612,127.0405382,37.6479483,235,6,2020,42.8,60.4,22113,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 주공4단지 401동 앞,도봉구,도봉구,도봉구,0.002400851,37.6452764,127.0474327,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
월천근린공원,서울특별시 도봉구 창동 28번지,공원녹지과,서울특별시,서울특별시 도봉구 주공4단지 401동 앞,도봉구,도봉구,도봉구,0.002400851,37.6452764,127.0474327,127.0509895,37.6473889,235,6,2020,42.8,60.4,10712,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
월천근린공원,서울특별시 도봉구 창동 28번지,공원녹지과,서울특별시,서울특별시 도봉구 녹천역 1번출구 앞,도봉구,도봉구,도봉구,0.002400851,37.644599,127.051406,127.0509895,37.6473889,235,6,2020,42.8,60.4,10712,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
자매근린공원,서울특별시 영등포구 의사당대로 166 (우) 07324,영등포구청 푸른도시과,서울특별시,서울특별시 영등포구 공원 앞 버스정류소(19-151),영등포구,영등포구,영등포구,0.006374537,37.517985,126.930159,126.9302895,37.5177329,183,5,2020,6.6,63.7,16500,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 문화정보센터 앞,도봉구,도봉구,도봉구,0.002400851,37.6442765,127.0445442,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
자매근린공원,서울특별시 영등포구 의사당대로 166 (우) 07324,영등포구청 푸른도시과,서울특별시,서울특별시 영등포구 여의도역 사거리 5번출구방향,영등포구,영등포구,영등포구,0.006374537,37.5175402,126.9345308,126.9302895,37.5177329,183,5,2020,6.6,63.7,16500,24.55,104.1181263,34,2556.1,108.3,0.003,0.024,0.026,400986,0.5,2377.5,21
초안산근린공원,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,서울특별시,서울특별시 도봉구 열쇠가게 앞,도봉구,도봉구,도봉구,0.002400851,37.6490963,127.0432912,127.0455446,37.648316,235,6,2020,42.8,60.4,664905,20.66,39.00290416,35,805.8,78.2,0.003,0.024,0.024,335631,0.5,624.4,19
